court_id,site_id,osm_ref,sport,role,parent_id,lat,lon,length_m,width_m,angle_deg,n_in_feature,n_children,n_overlay,subdivided,guessed,oversized,derived,ring
oh_4121640_-8142248:f10c166,oh_4121640_-8142248,way/1474528920;way/1474528921;way/1474528922,pickleball,court,,41.2165932,-81.4226444,23.8,14.1,89.6,2,1,0,True,False,False,pickleball_cluster,"[[-81.4225602, 41.216486], [-81.4225598, 41.2167001], [-81.4227285, 41.2167003], [-81.4227289, 41.2164862]]"
oh_4121640_-8142248:f64db87,oh_4121640_-8142248,way/1474528922,pickleball,pb_child,oh_4121640_-8142248:f10c166,41.216594,-81.4225946,12.9,5.8,89.6,1,0,0,False,False,False,,"[[-81.4225601, 41.2165357], [-81.4225599, 41.2166521], [-81.4226292, 41.2166522], [-81.4226294, 41.2165358]]"
oh_4121640_-8142248:ff3331b,oh_4121640_-8142248,way/1474528923,pickleball,court,,41.2167687,-81.4225872,12.9,5.8,89.7,1,1,0,False,False,False,,"[[-81.4225526, 41.2167105], [-81.4225525, 41.2168269], [-81.4226218, 41.2168269], [-81.4226219, 41.2167105]]"
oh_4121640_-8142248:f3f1704,oh_4121640_-8142248,way/1474528924,pickleball,court,,41.2167674,-81.4227281,12.9,5.8,89.7,1,1,0,False,False,False,,"[[-81.4226935, 41.2167091], [-81.4226934, 41.2168256], [-81.4227627, 41.2168256], [-81.4227628, 41.2167091]]"
oh_4121640_-8142248:f9dcd15,oh_4121640_-8142248,way/1474528925,pickleball,court,,41.2167714,-81.4228587,12.9,5.8,89.7,1,1,0,False,False,False,,"[[-81.4228241, 41.2167132], [-81.422824, 41.2168296], [-81.4228933, 41.2168296], [-81.4228934, 41.2167132]]"
oh_4121640_-8142248:f825ec6,oh_4121640_-8142248,way/1474528926;way/1474528927;way/1474528928,pickleball,court,,41.2167636,-81.4223489,23.8,14.3,89.3,2,1,0,True,False,False,pickleball_cluster,"[[-81.4222647, 41.216656], [-81.4222625, 41.2168701], [-81.4224331, 41.2168711], [-81.4224353, 41.216657]]"
oh_4121640_-8142248:fdd8a32,oh_4121640_-8142248,way/1474528926,pickleball,pb_child,oh_4121640_-8142248:f825ec6,41.2167647,-81.422399,12.9,5.8,89.7,1,0,0,False,False,False,,"[[-81.4223645, 41.2167065], [-81.4223644, 41.2168229], [-81.4224336, 41.2168229], [-81.4224337, 41.2167065]]"
oh_4121640_-8142248:f1f8e00,oh_4121640_-8142248,way/1474528926;way/1474528927;way/1474528928,pickleball,court,,41.2167626,-81.4221783,23.8,14.3,89.3,2,2,0,True,False,False,pickleball_cluster,"[[-81.4220941, 41.216655], [-81.4220919, 41.2168691], [-81.4222625, 41.2168701], [-81.4222647, 41.216656]]"
oh_4121640_-8142248:fe38263,oh_4121640_-8142248,way/1474528927,pickleball,pb_child,oh_4121640_-8142248:f1f8e00,41.2167639,-81.4222616,12.9,5.8,89.7,1,0,0,False,False,False,,"[[-81.422227, 41.2167057], [-81.4222269, 41.2168221], [-81.4222962, 41.2168221], [-81.4222963, 41.2167057]]"
oh_4121640_-8142248:f89bab2,oh_4121640_-8142248,way/1474528928,pickleball,pb_child,oh_4121640_-8142248:f1f8e00,41.2167614,-81.4221281,12.9,5.8,89.6,1,0,0,False,False,False,,"[[-81.4220936, 41.2167032], [-81.4220934, 41.2168196], [-81.4221627, 41.2168197], [-81.4221629, 41.2167033]]"
oh_4121640_-8142248:fb4c351,oh_4121640_-8142248,way/1474528929;way/1474528930;way/1474528931,pickleball,court,,41.2165889,-81.4223464,23.8,14.4,88.4,2,2,0,True,False,False,pickleball_cluster,"[[-81.4222639, 41.2164804], [-81.4222574, 41.2166944], [-81.422429, 41.2166974], [-81.4224355, 41.2164833]]"
oh_4121640_-8142248:ff8deec,oh_4121640_-8142248,way/1474528929,pickleball,pb_child,oh_4121640_-8142248:fb4c351,41.2165893,-81.4223959,12.9,5.8,89.7,1,0,0,False,False,False,,"[[-81.4223613, 41.2165311], [-81.4223612, 41.2166475], [-81.4224305, 41.2166475], [-81.4224306, 41.2165311]]"
oh_4121640_-8142248:fb2e4aa,oh_4121640_-8142248,way/1474528930,pickleball,pb_child,oh_4121640_-8142248:fb4c351,41.2165879,-81.4222639,12.9,5.8,89.7,1,0,0,False,False,False,,"[[-81.4222293, 41.2165297], [-81.4222292, 41.2166461], [-81.4222985, 41.2166461], [-81.4222986, 41.2165297]]"
oh_4121640_-8142248:f445b72,oh_4121640_-8142248,way/1474528929;way/1474528930;way/1474528931,pickleball,court,,41.2165859,-81.4221748,23.8,14.4,88.4,2,1,0,True,False,False,pickleball_cluster,"[[-81.4220923, 41.2164774], [-81.4220858, 41.2166915], [-81.4222574, 41.2166944], [-81.4222639, 41.2164804]]"
oh_4121640_-8142248:f5807b7,oh_4121640_-8142248,way/1474528931,pickleball,pb_child,oh_4121640_-8142248:f445b72,41.2165847,-81.4221254,12.9,5.8,89.7,1,0,0,False,False,False,,"[[-81.4220908, 41.2165264], [-81.4220907, 41.2166429], [-81.42216, 41.2166429], [-81.4221601, 41.2165264]]"
oh_4122302_-8148317:f12dfc8,oh_4122302_-8148317,way/719033978,tennis,court,,41.2230213,-81.4831683,23.3,11.0,101.9,1,0,0,False,False,False,,"[[-81.4830746, 41.222929], [-81.4831336, 41.2231345], [-81.483262, 41.2231135], [-81.483203, 41.222908]]"
oh_4122335_-8066097:f76f155,oh_4122335_-8066097,way/1362649884,tennis,court,,41.223306,-80.6612423,23.7,10.8,103.1,1,0,0,False,False,False,,"[[-80.661148, 41.2232126], [-80.661211, 41.223421], [-80.6613366, 41.2233994], [-80.6612736, 41.223191]]"
oh_4122335_-8066097:f24c8e9,oh_4122335_-8066097,way/1362649885,tennis,court,,41.2233332,-80.6610731,23.7,10.8,103.1,1,0,0,False,False,False,,"[[-80.6609789, 41.2232398], [-80.6610418, 41.2234482], [-80.6611674, 41.2234266], [-80.6611045, 41.2232182]]"
oh_4122335_-8066097:f0e47bb,oh_4122335_-8066097,way/1362649886,tennis,court,,41.2233678,-80.6608724,23.7,10.8,103.1,1,0,0,False,False,False,,"[[-80.6607782, 41.2232744], [-80.6608412, 41.2234829], [-80.6609667, 41.2234613], [-80.6609037, 41.2232528]]"
oh_4122335_-8066097:f65f1b0,oh_4122335_-8066097,way/1362649887,tennis,court,,41.2233968,-80.6607022,23.7,10.8,103.1,1,0,0,False,False,False,,"[[-80.6606079, 41.2233034], [-80.6606709, 41.2235118], [-80.6607965, 41.2234902], [-80.6607335, 41.2232818]]"
oh_4122675_-8162638:fba9eea,oh_4122675_-8162638,way/86972820,tennis,court,,41.2267508,-81.6264703,23.9,10.9,89.6,1,0,0,False,False,False,,"[[-81.6264051, 41.2266432], [-81.6264051, 41.2268583], [-81.6265356, 41.2268583], [-81.6265356, 41.2266432]]"
oh_4122675_-8162638:ff93cb6,oh_4122675_-8162638,way/966857366,tennis,court,,41.2267504,-81.6262861,23.9,10.9,89.6,1,0,0,False,False,False,,"[[-81.6262209, 41.2266429], [-81.6262208, 41.226858], [-81.6263513, 41.226858], [-81.6263514, 41.2266429]]"
oh_4123117_-8261201:f3efb0e,oh_4123117_-8261201,way/291977393,tennis,court,,41.2312874,-82.6125822,23.8,11.2,72.7,1,0,0,False,False,False,,"[[-82.6125578, 41.2311702], [-82.6124783, 41.2313764], [-82.6126066, 41.2314046], [-82.6126861, 41.2311984]]"
oh_4123117_-8261201:f82f4ea,oh_4123117_-8261201,way/1106492568,tennis,court,,41.2312535,-82.6124159,23.8,11.2,72.7,1,0,0,False,False,False,,"[[-82.6123915, 41.2311363], [-82.612312, 41.2313425], [-82.6124403, 41.2313707], [-82.6125198, 41.2311645]]"
oh_4123117_-8261201:f9fb9f7,oh_4123117_-8261201,way/1106492569,tennis,court,,41.2312164,-82.6122481,23.8,11.2,72.7,1,0,0,False,False,False,,"[[-82.6122236, 41.2310992], [-82.6121442, 41.2313054], [-82.6122726, 41.2313336], [-82.612352, 41.2311274]]"
oh_4123117_-8261201:f3334cf,oh_4123117_-8261201,way/1106492570,tennis,court,,41.2311811,-82.612079,23.8,11.2,72.7,1,0,0,False,False,False,,"[[-82.6120546, 41.2310639], [-82.6119751, 41.2312701], [-82.6121034, 41.2312983], [-82.6121829, 41.2310921]]"
oh_4123117_-8261201:fd5f00a,oh_4123117_-8261201,way/1106492571,tennis,court,,41.2311166,-82.6117444,23.8,11.2,72.7,1,0,0,False,False,False,,"[[-82.61172, 41.2309994], [-82.6116405, 41.2312056], [-82.6117688, 41.2312338], [-82.6118483, 41.2310276]]"
oh_4123117_-8261201:f4194e5,oh_4123117_-8261201,way/1106492572,tennis,court,,41.2310795,-82.6115754,23.8,11.2,72.7,1,0,0,False,False,False,,"[[-82.6115509, 41.2309624], [-82.6114715, 41.2311685], [-82.6115999, 41.2311967], [-82.6116793, 41.2309906]]"
oh_4123117_-8261201:f0aa23b,oh_4123117_-8261201,way/1106492573,tennis,court,,41.2310416,-82.611404,23.8,11.2,72.7,1,0,0,False,False,False,,"[[-82.6113795, 41.2309244], [-82.6113001, 41.2311306], [-82.6114285, 41.2311588], [-82.6115079, 41.2309526]]"
oh_4123363_-8085428:f0057b8,oh_4123363_-8085428,way/1489272763,tennis,court,,41.2336341,-80.8545759,23.8,11.2,89.2,1,0,0,False,False,False,,"[[-80.8545116, 41.2335261], [-80.8545071, 41.2337404], [-80.8546402, 41.233742], [-80.8546447, 41.2335277]]"
oh_4123363_-8085428:f438f0c,oh_4123363_-8085428,way/1489272764,tennis,court,,41.2336316,-80.8543785,23.8,11.2,89.2,1,0,0,False,False,False,,"[[-80.8543142, 41.2335236], [-80.8543097, 41.2337379], [-80.8544428, 41.2337395], [-80.8544473, 41.2335252]]"
oh_4123363_-8085428:fe5de71,oh_4123363_-8085428,way/1489272765,tennis,court,,41.2336289,-80.8541827,23.8,11.2,89.2,1,0,0,False,False,False,,"[[-80.8541184, 41.2335209], [-80.8541139, 41.2337352], [-80.854247, 41.2337368], [-80.8542515, 41.2335225]]"
oh_4123363_-8085428:f0bf559,oh_4123363_-8085428,way/1489272766,tennis,court,,41.2336274,-80.8539874,23.8,11.2,89.2,1,0,0,False,False,False,,"[[-80.8539231, 41.2335194], [-80.8539185, 41.2337337], [-80.8540516, 41.2337353], [-80.8540562, 41.233521]]"
oh_4123489_-8323740:f1c47ec,oh_4123489_-8323740,way/353039216,tennis,court,,41.2348826,-83.2374682,22.8,9.3,93.7,1,0,0,False,False,False,,"[[-83.2374003, 41.2347842], [-83.237425, 41.2349885], [-83.237536, 41.2349809], [-83.2375113, 41.2347766]]"
oh_4123489_-8323740:fd4d7d2,oh_4123489_-8323740,way/353039217,tennis,court,,41.2348928,-83.2373336,22.7,9.3,93.4,1,0,0,False,False,False,,"[[-83.2372671, 41.2347945], [-83.23729, 41.2349982], [-83.2374001, 41.2349911], [-83.2373772, 41.2347874]]"
oh_4123527_-8428412:f3e7640,oh_4123527_-8428412,way/1435151945,tennis,court,,41.2352652,-84.2842107,23.8,11.2,88.1,1,0,0,False,False,False,,"[[-84.2841431, 41.2351582], [-84.2841445, 41.2353728], [-84.2842783, 41.2353723], [-84.2842769, 41.2351577]]"
oh_4123527_-8428412:f109a37,oh_4123527_-8428412,way/1435151946,tennis,court,,41.235265,-84.2840391,23.8,11.2,88.1,1,0,0,False,False,False,,"[[-84.2839715, 41.235158], [-84.2839729, 41.2353725], [-84.2841067, 41.235372], [-84.2841053, 41.2351575]]"
oh_4123656_-8132057:f51ac3d,oh_4123656_-8132057,way/1155937585,tennis,court,,41.2365603,-81.3205659,30.8,13.2,91.8,1,0,0,False,False,False,,"[[-81.3204811, 41.2364238], [-81.3204937, 41.2367009], [-81.3206506, 41.2366968], [-81.320638, 41.2364197]]"
oh_4123690_-8161589:f6ba138,oh_4123690_-8161589,way/86974787,tennis,court,,41.2369027,-81.6158878,40.2,16.8,78.0,1,0,0,False,False,False,,"[[-81.6158382, 41.23671], [-81.6157416, 41.237065], [-81.6159374, 41.2370954], [-81.616034, 41.2367404]]"
oh_4123740_-8105050:faf58e5,oh_4123740_-8105050,way/1155918567,tennis,court,,41.2373992,-81.0503882,31.1,12.0,89.4,1,0,0,False,False,False,,"[[-81.0503182, 41.2372585], [-81.0503148, 41.2375389], [-81.0504583, 41.2375399], [-81.0504617, 41.2372595]]"
oh_4123740_-8105050:f721b8b,oh_4123740_-8105050,way/1155918578,tennis,court,,41.2374002,-81.0506007,32.5,13.5,89.5,1,0,0,False,False,False,,"[[-81.0505218, 41.2372534], [-81.0505186, 41.2375459], [-81.0506796, 41.2375469], [-81.0506828, 41.2372544]]"
oh_4123753_-8222040:f1ebb12,oh_4123753_-8222040,way/426338796,tennis,court,,41.2375286,-82.220475,24.2,10.6,86.1,1,0,0,False,False,False,,"[[-82.2204198, 41.2374173], [-82.2204044, 41.2376349], [-82.2205303, 41.23764], [-82.2205457, 41.2374224]]"
oh_4123753_-8222040:f783894,oh_4123753_-8222040,way/426338798,tennis,court,,41.2375321,-82.2203114,23.6,9.6,87.9,1,0,0,False,False,False,,"[[-82.2202571, 41.2374248], [-82.2202509, 41.2376374], [-82.2203657, 41.2376393], [-82.2203719, 41.2374267]]"
oh_4123869_-8143052:faa1c6f,oh_4123869_-8143052,way/729403750,tennis,court,,41.2386917,-81.4305227,23.6,10.9,88.4,1,0,0,False,False,False,,"[[-81.4304611, 41.2385845], [-81.4304548, 41.2387967], [-81.4305843, 41.2387989], [-81.4305906, 41.2385867]]"
oh_4123882_-8074585:f174841,oh_4123882_-8074585,way/131547635,tennis,court,,41.2388264,-80.7459402,36.7,15.0,86.2,1,0,0,False,False,False,,"[[-80.745866, 41.2386566], [-80.7458359, 41.2389868], [-80.7460143, 41.2389961], [-80.7460444, 41.2386659]]"
oh_4123882_-8074585:fd7ee8e,oh_4123882_-8074585,way/522745326,tennis,court,,41.2388079,-80.7455831,36.7,16.1,86.2,1,0,0,False,False,False,,"[[-80.7455024, 41.2386379], [-80.7454723, 41.238968], [-80.7456638, 41.238978], [-80.7456939, 41.2386478]]"
oh_4123882_-8074585:f1bb6d6,oh_4123882_-8074585,way/522745327,tennis,court,,41.2388359,-80.7461249,36.7,16.1,86.2,1,0,0,False,False,False,,"[[-80.7460444, 41.2386658], [-80.7460143, 41.238996], [-80.7462054, 41.2390059], [-80.7462355, 41.2386757]]"
oh_4123882_-8074585:f0cd783,oh_4123882_-8074585,way/522745328,tennis,court,,41.2388173,-80.7457649,36.7,14.5,86.2,1,0,0,False,False,False,,"[[-80.7456939, 41.2386478], [-80.7456638, 41.2389779], [-80.7458359, 41.2389868], [-80.745866, 41.2386567]]"
oh_4123884_-8185331:f8cce68,oh_4123884_-8185331,way/384720737,tennis,court,,41.2388362,-81.8537285,23.4,10.8,89.9,1,0,0,False,False,False,,"[[-81.8536628, 41.2387313], [-81.853665, 41.238942], [-81.8537943, 41.2389412], [-81.8537921, 41.2387305]]"
oh_4123884_-8185331:f02db4f,oh_4123884_-8185331,way/1105954737,tennis,court,,41.2388379,-81.8535351,23.4,10.8,89.9,1,0,0,False,False,False,,"[[-81.8534693, 41.238733], [-81.8534715, 41.2389437], [-81.8536009, 41.2389429], [-81.8535987, 41.2387322]]"
oh_4123884_-8185331:f1ffafc,oh_4123884_-8185331,way/1105954738,tennis,court,,41.2388379,-81.8533372,23.4,10.8,89.9,1,0,2,False,False,False,,"[[-81.8532715, 41.2387329], [-81.8532736, 41.2389436], [-81.853403, 41.2389429], [-81.8534009, 41.2387322]]"
oh_4123884_-8185331:fa78ccc,oh_4123884_-8185331,way/1105954739,tennis,court,,41.2388404,-81.8531327,23.4,10.8,89.9,1,0,2,False,False,False,,"[[-81.853067, 41.2387354], [-81.8530691, 41.2389461], [-81.8531985, 41.2389454], [-81.8531964, 41.2387347]]"
oh_4123884_-8185331:fe31b43,oh_4123884_-8185331,way/1105954740,tennis,court,,41.2388411,-81.852935,23.4,10.8,89.9,1,0,2,False,False,False,,"[[-81.8528692, 41.2387361], [-81.8528714, 41.2389468], [-81.8530007, 41.238946], [-81.8529985, 41.2387353]]"
oh_4123884_-8185331:ffe1804,oh_4123884_-8185331,way/1105954741,pickleball,pb_child,oh_4123884_-8185331:f1ffafc,41.2389211,-81.8533344,13.5,6.1,90.1,1,0,0,False,False,False,,"[[-81.8532974, 41.2388607], [-81.8532992, 41.2389821], [-81.8533714, 41.2389815], [-81.8533696, 41.2388601]]"
oh_4123884_-8185331:fd4b411,oh_4123884_-8185331,way/1105954742,pickleball,pb_child,oh_4123884_-8185331:f1ffafc,41.2387545,-81.8533339,13.5,6.1,90.0,1,0,0,False,False,False,,"[[-81.853297, 41.238694], [-81.8532987, 41.2388155], [-81.8533709, 41.2388149], [-81.8533692, 41.2386934]]"
oh_4123884_-8185331:f965cc0,oh_4123884_-8185331,way/1105954743,pickleball,pb_child,oh_4123884_-8185331:fa78ccc,41.2389208,-81.8531345,13.5,6.1,90.0,1,0,0,False,False,False,,"[[-81.8530975, 41.2388604], [-81.8530992, 41.2389818], [-81.8531714, 41.2389812], [-81.8531697, 41.2388598]]"
oh_4123884_-8185331:f8b295a,oh_4123884_-8185331,way/1105954744,pickleball,pb_child,oh_4123884_-8185331:fa78ccc,41.2387557,-81.8531353,13.5,6.1,90.1,1,0,0,False,False,False,,"[[-81.8530983, 41.2386953], [-81.8531001, 41.2388167], [-81.8531723, 41.2388161], [-81.8531705, 41.2386947]]"
oh_4123884_-8185331:f5d000a,oh_4123884_-8185331,way/1105954745,pickleball,pb_child,oh_4123884_-8185331:fe31b43,41.2389221,-81.8529383,13.5,6.1,90.1,1,0,0,False,False,False,,"[[-81.8529013, 41.2388616], [-81.8529031, 41.2389831], [-81.8529753, 41.2389825], [-81.8529735, 41.238861]]"
oh_4123884_-8185331:f01b38f,oh_4123884_-8185331,way/1105954746,pickleball,pb_child,oh_4123884_-8185331:fe31b43,41.2387582,-81.8529366,13.5,6.1,90.1,1,0,0,False,False,False,,"[[-81.8528996, 41.2386978], [-81.8529014, 41.2388192], [-81.8529736, 41.2388186], [-81.8529718, 41.2386972]]"
oh_4123903_-8156047:f43ae13,oh_4123903_-8156047,way/86553046,tennis,court,,41.2390324,-81.5606482,24.2,11.0,89.5,1,0,0,False,False,False,,"[[-81.5605828, 41.2389235], [-81.560582, 41.2391411], [-81.5607135, 41.2391414], [-81.5607143, 41.2389238]]"
oh_4123903_-8156047:fa32e29,oh_4123903_-8156047,way/1084433049,tennis,court,,41.2390301,-81.5604703,24.2,11.0,89.5,1,0,0,False,False,False,,"[[-81.560405, 41.2389212], [-81.5604042, 41.2391388], [-81.5605357, 41.2391391], [-81.5605365, 41.2389215]]"
oh_4123903_-8156047:fa37a28,oh_4123903_-8156047,way/1084433050,tennis,court,,41.2390318,-81.5603047,24.2,11.0,89.5,1,0,0,False,False,False,,"[[-81.5602393, 41.2389229], [-81.5602386, 41.2391405], [-81.5603702, 41.2391407], [-81.5603709, 41.2389231]]"
oh_4123919_-8212451:f610458,oh_4123919_-8212451,way/1490707307,tennis,court,,41.2391836,-82.1244149,36.7,17.1,87.8,1,0,0,False,False,False,,"[[-82.1243184, 41.2390166], [-82.1243071, 41.2393467], [-82.1245115, 41.2393507], [-82.1245228, 41.2390206]]"
oh_4123919_-8212451:fc1b46e,oh_4123919_-8212451,way/1490707308,tennis,court,,41.2391873,-82.1246148,36.8,16.6,87.4,1,0,0,False,False,False,,"[[-82.1245229, 41.2390191], [-82.1245086, 41.2393506], [-82.1247067, 41.2393555], [-82.124721, 41.239024]]"
oh_4124033_-8162487:fde5d3c,oh_4124033_-8162487,way/86974731,tennis,court,,41.2403305,-81.6248692,38.1,15.4,95.0,1,0,0,False,False,False,,"[[-81.6247561, 41.2401662], [-81.6247994, 41.240508], [-81.6249822, 41.2404948], [-81.6249389, 41.240153]]"
oh_4124212_-8363719:fe04707,oh_4124212_-8363719,way/284269636,tennis,court,,41.2421233,-83.6371879,23.8,11.4,89.5,1,0,0,False,False,False,,"[[-83.6371167, 41.2420173], [-83.6371231, 41.2422316], [-83.6372591, 41.2422293], [-83.6372527, 41.242015]]"
oh_4124360_-8136948:faab731,oh_4124360_-8136948,way/839400880,tennis,court,,41.2436012,-81.3695653,23.8,10.8,90.2,1,0,0,False,False,False,,"[[-81.3694995, 41.2434943], [-81.3695019, 41.2437088], [-81.3696312, 41.243708], [-81.3696288, 41.2434935]]"
oh_4124360_-8136948:f6f3a6f,oh_4124360_-8136948,way/966865687,tennis,court,,41.2436012,-81.36939,23.8,10.8,90.2,1,0,0,False,False,False,,"[[-81.3693242, 41.2434943], [-81.3693266, 41.2437088], [-81.3694559, 41.243708], [-81.3694535, 41.2434935]]"
oh_4124734_-8143985:f83a4df,oh_4124734_-8143985,way/238140471,tennis,court,,41.247337,-81.4399363,23.7,11.3,89.2,1,0,0,False,False,False,,"[[-81.4398704, 41.2472297], [-81.4398678, 41.2474435], [-81.4400023, 41.2474444], [-81.4400049, 41.2472306]]"
oh_4124734_-8143985:fb8440a,oh_4124734_-8143985,way/966865269,tennis,court,,41.2473359,-81.4397597,23.7,11.3,89.2,1,0,0,False,False,False,,"[[-81.4396937, 41.2472285], [-81.4396912, 41.2474423], [-81.4398258, 41.2474432], [-81.4398283, 41.2472294]]"
oh_4124775_-8074864:f13f55c,oh_4124775_-8074864,way/1314451549,tennis,court,,41.2477528,-80.7487311,24.1,11.0,90.0,1,0,0,False,False,False,,"[[-80.748666, 41.2476439], [-80.7486651, 41.2478613], [-80.7487963, 41.2478616], [-80.7487972, 41.2476442]]"
oh_4124775_-8074864:f24894a,oh_4124775_-8074864,way/1314451556,tennis,court,,41.247753,-80.7485561,23.6,11.0,90.2,1,0,0,False,False,False,,"[[-80.7484906, 41.2476469], [-80.7484909, 41.2478593], [-80.7486216, 41.2478592], [-80.7486213, 41.2476468]]"
oh_4124841_-8083419:f2a3145,oh_4124841_-8083419,way/468539212,tennis,court,,41.2485514,-80.834297,23.8,11.0,119.8,1,0,0,False,False,False,,"[[-80.8341693, 41.2484828], [-80.83431, 41.2486693], [-80.8344246, 41.24862], [-80.8342839, 41.2484335]]"
oh_4124841_-8083419:fae337e,oh_4124841_-8083419,way/522745311,tennis,court,,41.2481995,-80.8342314,23.9,10.9,119.7,1,0,0,False,False,False,,"[[-80.8341044, 41.2481302], [-80.834245, 41.2483174], [-80.8343583, 41.2482689], [-80.8342177, 41.2480817]]"
oh_4124841_-8083419:f061034,oh_4124841_-8083419,way/522745312,tennis,court,,41.248484,-80.8344512,23.6,11.0,119.8,1,0,0,False,False,False,,"[[-80.8343244, 41.2484163], [-80.8344641, 41.2486008], [-80.834578, 41.2485517], [-80.8344383, 41.2483672]]"
oh_4124841_-8083419:f036308,oh_4124841_-8083419,way/522745313,tennis,court,,41.2486159,-80.8341438,24.1,11.2,119.4,1,0,0,False,False,False,,"[[-80.8340153, 41.248546], [-80.8341558, 41.2487351], [-80.8342722, 41.2486858], [-80.8341317, 41.2484967]]"
oh_4124841_-8083419:f4e422d,oh_4124841_-8083419,way/522745314,tennis,court,,41.248264,-80.8340796,23.9,11.0,119.3,1,0,0,False,False,False,,"[[-80.8339529, 41.2481944], [-80.8340918, 41.248382], [-80.8342062, 41.2483337], [-80.8340673, 41.2481461]]"
oh_4124841_-8083419:f4b1748,oh_4124841_-8083419,way/522745315,tennis,court,,41.2483301,-80.8339296,23.4,11.1,119.1,1,0,0,False,False,False,,"[[-80.833804, 41.2482622], [-80.8339395, 41.2484465], [-80.8340552, 41.248398], [-80.8339197, 41.2482137]]"
oh_4124848_-8143678:f2fd55c,oh_4124848_-8143678,way/238241784,tennis,court,,41.2484806,-81.436775,34.1,17.6,89.7,1,0,0,False,False,False,,"[[-81.4366703, 41.2483271], [-81.4366703, 41.248634], [-81.4368798, 41.248634], [-81.4368798, 41.2483271]]"
oh_4124853_-8135459:f96916d,oh_4124853_-8135459,way/1382658311,tennis,court,,41.2485341,-81.3545869,23.9,11.1,178.0,1,0,0,False,False,False,,"[[-81.354442, 41.2485807], [-81.3547276, 41.2485875], [-81.3547318, 41.2484874], [-81.3544462, 41.2484806]]"
oh_4124887_-8269475:fb1c645,oh_4124887_-8269475,way/1445364770,tennis,court,,41.2488795,-82.6948525,23.9,11.5,84.5,1,0,0,False,False,False,,"[[-82.6947947, 41.2487681], [-82.694773, 41.2489831], [-82.6949103, 41.248991], [-82.694932, 41.248776]]"
oh_4124887_-8269475:f9b99f7,oh_4124887_-8269475,way/1445364773,tennis,court,,41.2488619,-82.6946517,23.9,11.5,84.5,1,0,0,False,False,False,,"[[-82.6945939, 41.2487505], [-82.6945722, 41.2489655], [-82.6947095, 41.2489734], [-82.6947312, 41.2487584]]"
