site_id,lat,lon,n_features,sports,has_tennis,has_pickleball,has_padel,extent_m,oversized,any_indoor,osm_refs,state
oh_4129701_-8183687,41.297007,-81.836871,1,tennis,True,False,False,24.0,False,False,way/1180132622,OH
oh_4130092_-8184264,41.300918,-81.842642,6,tennis,True,False,False,66.1,False,False,way/1153082509;way/1153082510;way/1153082511;way/1153082512;way/1153082513;way/1153082514,OH
oh_4130271_-8184685,41.302708,-81.846847,5,tennis,True,False,False,71.9,False,False,way/724462449;way/1155587812;way/1155587813;way/1155587814;way/1155587815,OH
oh_4130775_-8185566,41.307755,-81.855656,1,tennis,True,False,False,37.6,False,False,way/1459882564,OH
oh_4131039_-8181242,41.310392,-81.812422,2,pickleball;tennis,True,True,False,28.0,False,False,way/1537256164;way/1537256165,OH
oh_4131348_-8192719,41.313481,-81.927191,2,tennis,True,False,False,41.3,False,False,way/469691067;way/1156984525,OH
oh_4131967_-8182946,41.319674,-81.829456,3,tennis,True,False,False,78.8,False,False,way/1395626962;way/1395626963;way/1395626964,OH
oh_4132249_-8180184,41.322485,-81.801842,2,pickleball;tennis,True,True,False,28.4,False,False,way/1132184956;way/1132184957,OH
oh_4132490_-8186324,41.324902,-81.863236,2,tennis,True,False,False,33.4,False,False,way/1058662998;way/1058662999,OH
oh_4133638_-8179577,41.336379,-81.79577,2,tennis,True,False,False,26.8,False,False,way/264158765;way/1105961004,OH
oh_4133856_-8181134,41.338556,-81.811342,2,tennis,True,False,False,25.9,False,False,way/1453136743;way/1453136744,OH
oh_4134200_-8180018,41.341997,-81.800182,1,tennis,True,False,False,29.7,False,False,way/1154851791,OH
oh_4135729_-8193032,41.357293,-81.93032,1,tennis,True,False,False,39.1,False,False,way/1412613689,OH
oh_4135776_-8187861,41.357762,-81.878611,1,tennis,True,False,False,24.9,False,False,way/1334160122,OH
oh_4135869_-8191834,41.358689,-81.918344,1,tennis,True,False,False,37.6,False,False,way/1413267656,OH
oh_4136850_-8184939,41.3685,-81.849392,6,tennis,True,False,False,63.6,False,False,way/1417846983;way/1417846984;way/1417846985;way/1417846986;way/1417846987;way/1417846988,OH
oh_4137137_-8192965,41.371365,-81.929654,5,tennis,True,False,False,70.4,False,False,way/1457625984;way/1457625985;way/1457625986;way/1457625987;way/1457625988,OH
oh_4137385_-8182219,41.373847,-81.822193,1,tennis,True,False,False,18.8,False,False,way/1273234733,OH
oh_4137856_-8180277,41.378564,-81.802766,5,tennis,True,False,False,74.9,False,False,way/1154851756;way/1154851757;way/1154851758;way/1154851759;way/1154851760,OH
oh_4138071_-8193642,41.380712,-81.93642,2,tennis,True,False,False,31.9,False,False,way/1456807848;way/1456807849,OH
oh_4138399_-8190608,41.383988,-81.906083,2,tennis,True,False,False,26.2,False,False,way/1454951842;way/1454951843,OH
oh_4139636_-8182106,41.396362,-81.821062,4,tennis,True,False,False,62.4,False,False,way/553022183;way/553022184;way/553022185;way/553022186,OH
oh_4140347_-8194675,41.403474,-81.946749,2,tennis,True,False,False,27.6,False,False,way/1443281850;way/1443281851,OH
oh_4140740_-8192595,41.407395,-81.92595,5,tennis,True,False,False,79.1,False,False,way/338203277;way/1134079131;way/1134079132;way/1134079133;way/1134079134,OH
oh_4140865_-8187379,41.408654,-81.873794,1,tennis,True,False,False,28.5,False,False,way/1093000639,OH
oh_4141689_-8187751,41.416892,-81.877513,1,tennis,True,False,False,38.2,False,False,way/1257637509,OH
oh_4143432_-8181454,41.434324,-81.814539,2,tennis,True,False,False,28.6,False,False,way/1052333850;way/1168168124,OH
oh_4144301_-8193193,41.443015,-81.931933,2,pickleball;tennis,True,True,False,35.0,False,False,way/1445308564;way/1445308565,OH
oh_4144784_-8180619,41.447844,-81.806194,1,tennis,True,False,False,35.8,False,False,way/133387362,OH
oh_4144889_-8195938,41.448895,-81.959379,4,tennis,True,False,False,58.1,False,False,way/1485736425;way/1485736426;way/1485736427;way/1485736428,OH
oh_4145151_-8188138,41.451509,-81.881385,1,tennis,True,False,False,39.6,False,False,way/254448787,OH
oh_4145326_-8187315,41.453256,-81.873152,12,pickleball;tennis,True,True,False,138.5,False,False,way/1000377895;way/1000377896;way/1000377897;way/1000377898;way/1000377899;way/1000377900;way/1000377901;way/1000377902;way/1000377903;way/1000377904;way/1000377905;way/1000377906,OH
oh_4145581_-8184893,41.455812,-81.848931,1,tennis,True,False,False,32.8,False,False,way/114495076,OH
oh_4145854_-8184602,41.458544,-81.846016,3,tennis,True,False,False,43.6,False,False,way/552661595;way/1155587836;way/1155587837,OH
oh_4146070_-8192624,41.460702,-81.926245,5,tennis,True,False,False,70.4,False,False,way/1015699877;way/1015699878;way/1015699879;way/1015699880;way/1015699881,OH
oh_4146655_-8180590,41.466554,-81.805898,6,pickleball;tennis,True,True,False,94.2,False,False,way/153197153;way/153197155;way/153197157;way/153197159;way/279144918;way/279144919,OH
oh_4146630_-8188606,41.466296,-81.886064,4,tennis,True,False,False,59.5,False,False,way/1408581347;way/1408581348;way/1408581349;way/1408581350,OH
oh_4146800_-8187238,41.467997,-81.872379,4,tennis,True,False,False,65.4,False,False,way/1447996266;way/1447996267;way/1447996268;way/1447996269,OH
oh_4146826_-8193200,41.468258,-81.932002,2,tennis,True,False,False,35.2,False,False,way/1485737609;way/1485737610,OH
oh_4147057_-8184967,41.470566,-81.849665,6,tennis,True,False,False,70.5,False,False,way/1485738741;way/1485738742;way/1485738743;way/1485738744;way/1485738745;way/1485738746,OH
oh_4147122_-8196812,41.471221,-81.968115,1,tennis,True,False,False,86.3,False,False,way/496769118,OH
oh_4147541_-8184123,41.475405,-81.841234,4,tennis,True,False,False,132.6,False,False,way/920901073;way/920901074;way/920901075;way/920901076,OH
oh_4147820_-8179131,41.478204,-81.791311,5,tennis,True,False,False,186.6,False,False,way/120426881;way/120426885;way/416444629;way/416444630;way/416444632,OH
oh_4147868_-8188138,41.478679,-81.881382,5,pickleball;tennis,True,True,False,56.6,False,False,way/999305376;way/999305377;way/999305378;way/999305379;way/999305380,OH
oh_4148312_-8196236,41.483121,-81.962361,5,tennis,True,False,False,71.9,False,False,way/1005088775;way/1005088776;way/1005088777;way/1005088778;way/1005088779,OH
oh_4148606_-8180526,41.48606,-81.805263,2,tennis,True,False,False,27.1,False,False,way/1486919511;way/1486919512,OH
oh_4148588_-8192134,41.485878,-81.921342,4,tennis,True,False,False,55.8,False,False,way/1000093022;way/1000093023;way/1000093024;way/1000093025,OH
oh_4148738_-8181884,41.487375,-81.818842,1,tennis,True,False,False,37.3,False,False,way/469226227,OH
oh_4148965_-8183261,41.489647,-81.832611,2,tennis,True,False,False,26.8,False,False,way/1486918460;way/1486918461,OH
oh_4149448_-8179863,41.494481,-81.798634,2,pickleball;tennis,True,True,False,73.5,False,False,way/108281353;way/1509910989,OH
oh_3927462_-8159118,39.274622,-81.591177,2,tennis,True,False,False,27.0,False,False,way/1180074192;way/1180074193,OH
oh_3930662_-8166556,39.306623,-81.665559,1,tennis,True,False,False,25.2,False,False,way/1233300888,OH
oh_3953800_-8163908,39.538001,-81.639079,1,tennis,True,False,False,26.4,False,False,way/1155674727,OH
oh_3954674_-8163407,39.546738,-81.634073,1,tennis,True,False,False,24.4,False,False,way/917576637,OH
oh_4052734_-8172099,40.527338,-81.720987,1,tennis,True,False,False,35.7,False,False,way/863653488,OH
oh_4069697_-8170022,40.696969,-81.700221,2,tennis,True,False,False,34.9,False,False,way/1486915544;way/1486915545,OH
oh_4071321_-8160266,40.713213,-81.602661,1,tennis,True,False,False,37.1,False,False,way/1191895658,OH
oh_4075325_-8174433,40.753247,-81.744331,5,tennis,True,False,False,62.3,False,False,way/1154380748;way/1154380754;way/1154380756;way/1154380759;way/1364421820,OH
oh_4084104_-8178189,40.841041,-81.781894,1,tennis,True,False,False,24.4,False,False,way/362457409,OH
oh_4084475_-8177011,40.844748,-81.770111,2,pickleball,False,True,False,17.0,False,False,way/1309491780;way/1309491781,OH
oh_4084508_-8177271,40.845076,-81.772711,4,tennis,True,False,False,52.7,False,False,way/243307678;way/1013918771;way/1013918772;way/1013918773,OH
oh_4088528_-8159507,40.885283,-81.595074,1,pickleball,False,True,False,9.9,False,False,way/1087063099,OH
oh_4096189_-8169342,40.96189,-81.693422,5,tennis,True,False,False,69.9,False,False,way/1131304697;way/1131304698;way/1131304699;way/1131304700;way/1131304701,OH
oh_4097480_-8169552,40.974804,-81.695517,2,tennis,True,False,False,36.4,False,False,way/211186740;way/211186742,OH
oh_4099129_-8164433,40.99129,-81.644328,2,tennis,True,False,False,26.3,False,False,way/1046033756;way/1046033757,OH
oh_4101103_-8163227,41.011032,-81.632268,2,tennis,True,False,False,26.2,False,False,way/918763250;way/918763251,OH
oh_4101973_-8171038,41.019728,-81.710384,6,tennis,True,False,False,68.1,False,False,way/773634923;way/773634924;way/1015700918;way/1015700919;way/1015700920;way/1015700921,OH
oh_4102216_-8164653,41.022158,-81.64653,4,tennis,True,False,False,58.6,False,False,way/463365457;way/1115857610;way/1115857611;way/1115857612,OH
oh_4102376_-8173734,41.02376,-81.737344,2,tennis,True,False,False,26.4,False,False,way/773625263;way/1046375696,OH
oh_4102828_-8160527,41.028275,-81.605274,6,tennis,True,False,False,93.3,False,False,way/975445849;way/975445850;way/975445851;way/975445852;way/975445853;way/975445854,OH
oh_4102904_-8172526,41.029044,-81.725258,4,tennis,True,False,False,97.6,False,False,way/668064318;way/668064319;way/668064320;way/668064321,OH
oh_4111144_-8160668,41.11144,-81.606677,5,tennis,True,False,False,77.8,False,False,way/1312930905;way/1312930906;way/1312930907;way/1312930908;way/1312930909,OH
oh_4111346_-8164738,41.113464,-81.647382,5,tennis,True,False,False,68.3,False,False,way/1013501940;way/1013501941;way/1013501942;way/1013501943;way/1013501944,OH
oh_4111832_-8167052,41.118317,-81.670516,2,tennis,True,False,False,34.8,False,False,way/1126109988;way/1126109989,OH
oh_4111919_-8165992,41.119191,-81.659922,2,tennis,True,False,False,34.7,False,False,way/1126111286;way/1126111287,OH
oh_4112045_-8163240,41.120449,-81.632396,2,tennis,True,False,False,27.0,False,False,way/1456799428;way/1456799429,OH
oh_4112285_-8162311,41.122851,-81.623106,4,tennis,True,False,False,71.0,False,False,way/458778822;way/699092760;way/699092761;way/699092762,OH
oh_4112448_-8176778,41.124481,-81.767779,1,tennis,True,False,False,40.2,False,False,way/1473758185,OH
oh_4112502_-8168635,41.125023,-81.686346,2,tennis,True,False,False,25.9,False,False,way/1126111294;way/1126111295,OH
oh_4112928_-8165878,41.129281,-81.658775,1,tennis,True,False,False,37.4,False,False,way/1471738681,OH
oh_4113093_-8160913,41.130927,-81.609134,3,tennis,True,False,False,46.5,False,False,way/631443511;way/884004941;way/884004942,OH
oh_4113112_-8162877,41.131122,-81.628772,2,tennis,True,False,False,26.3,False,False,way/310188692;way/966866464,OH
oh_4113287_-8165620,41.132866,-81.656195,2,tennis,True,False,False,25.7,False,False,way/237898889;way/957701487,OH
oh_4113914_-8164344,41.139136,-81.643443,6,tennis,True,False,False,85.6,False,False,way/308407562;way/966866522;way/966866523;way/966866524;way/966866525;way/966866526,OH
oh_4115587_-8169384,41.155873,-81.693842,2,tennis,True,False,False,26.5,False,False,way/1126130036;way/1126130037,OH
oh_4116178_-8174395,41.161778,-81.743948,8,tennis,True,False,False,64.1,False,False,way/1232983553;way/1232983554;way/1232983555;way/1232983556;way/1232983557;way/1232983558;way/1232983559;way/1232983560,OH
oh_4116276_-8167366,41.162758,-81.673657,1,tennis,True,False,False,24.0,False,False,way/1372092770,OH
oh_4116477_-8168268,41.164765,-81.682683,1,tennis,True,False,False,23.8,False,False,way/1289547215,OH
oh_4117959_-8163297,41.179587,-81.632972,8,pickleball;tennis,True,True,False,66.9,False,False,way/86974255;way/86974256;way/1158556988;way/1158556989;way/1254594662;way/1254594663;way/1254594664;way/1254594665,OH
oh_4118558_-8162470,41.185585,-81.624698,6,tennis,True,False,False,60.7,False,False,way/86974102;way/1126131535;way/1126131536;way/1126131537;way/1126131538;way/1126131539,OH
oh_4119066_-8165059,41.190658,-81.650595,2,tennis,True,False,False,31.1,False,False,way/1126131508;way/1126131509,OH
oh_4120039_-8162082,41.200386,-81.620818,5,tennis,True,False,False,63.1,False,False,way/1126131528;way/1126131529;way/1126131530;way/1126131531;way/1126131532,OH
oh_4122675_-8162638,41.226751,-81.626378,2,tennis,True,False,False,26.6,False,False,way/86972820;way/966857366,OH
oh_4123690_-8161589,41.236903,-81.61589,1,tennis,True,False,False,42.2,False,False,way/86974787,OH
oh_4124033_-8162487,41.240331,-81.624869,1,tennis,True,False,False,39.3,False,False,way/86974731,OH
oh_4126470_-8164054,41.264705,-81.640541,1,tennis,True,False,False,48.3,False,False,way/86971642,OH
oh_4126994_-8165096,41.26994,-81.650958,1,tennis,True,False,False,24.5,False,False,way/86818240,OH
oh_4128198_-8169117,41.28198,-81.691168,1,tennis,True,False,False,24.5,False,False,way/1126190415,OH
oh_4128714_-8178716,41.287144,-81.787163,2,tennis,True,False,False,25.3,False,False,way/1126194126;way/1126194127,OH
oh_4128813_-8176087,41.28813,-81.760871,2,tennis,True,False,False,25.3,False,False,way/1126194103;way/1126194104,OH
oh_4129286_-8164398,41.292857,-81.643984,2,pickleball,False,True,False,25.9,False,False,way/86817636;way/1105958263,OH
oh_4129601_-8162889,41.29601,-81.628889,1,pickleball,False,True,False,19.3,False,False,way/1548715906,OH
oh_4131014_-8172691,41.310137,-81.72691,6,tennis,True,False,False,59.9,False,False,way/1090922568;way/1126203900;way/1126203901;way/1126203902;way/1126203903;way/1126203904,OH
oh_4131607_-8162550,41.31607,-81.625505,3,tennis,True,False,False,45.8,False,False,way/86991315;way/525712407;way/525712408,OH
oh_4132257_-8168942,41.32257,-81.689418,2,tennis,True,False,False,25.8,False,False,way/993778006;way/993778007,OH
oh_4132327_-8168280,41.323274,-81.682805,1,tennis,True,False,False,24.0,False,False,way/993777999,OH
oh_4132822_-8164102,41.328219,-81.641024,5,tennis,True,False,False,68.8,False,False,way/998152067;way/998152068;way/998152069;way/998152070;way/998152071,OH
oh_4133871_-8169503,41.338714,-81.69503,2,tennis,True,False,False,29.5,False,False,way/1126347316;way/1126347317,OH
oh_4135618_-8167980,41.356176,-81.679798,2,tennis,True,False,False,35.2,False,False,way/372512853;way/372512854,OH
oh_4135776_-8175366,41.35776,-81.75366,2,tennis,True,False,False,28.3,False,False,way/1451400793;way/1451400794,OH
oh_4136285_-8170486,41.362852,-81.704858,1,tennis,True,False,False,24.0,False,False,way/1334160151,OH
oh_4136364_-8169909,41.363636,-81.699095,6,tennis,True,False,False,73.0,False,False,way/1049679968;way/1210323240;way/1210323241;way/1210323242;way/1210323243;way/1210323244,OH
oh_4137691_-8164465,41.376906,-81.644651,10,pickleball;tennis,True,True,False,88.4,False,False,way/239702082;way/239702083;way/239702085;way/239702086;way/723168528;way/723168529;way/723168530;way/723168531;way/723168532;way/723168533,OH
oh_4138063_-8172801,41.380627,-81.728015,2,tennis,True,False,False,27.8,False,False,way/920901642;way/920901643,OH
oh_4138524_-8161256,41.385243,-81.61256,1,tennis,True,False,False,35.7,False,False,way/1200634719,OH
oh_4139211_-8171178,41.392115,-81.711782,8,tennis,True,False,False,72.6,False,False,way/120430348;way/120430349;way/120430354;way/120430357;way/1155587841;way/1155587842;way/1155587843;way/1155587844,OH
oh_4139294_-8176192,41.392944,-81.761917,7,pickleball;tennis,True,True,False,85.0,False,False,way/120430338;way/120430341;way/120430345;way/120430346;way/120430358;way/1017255959;way/1017255960,OH
oh_4139729_-8167256,41.397294,-81.672564,3,pickleball;tennis,True,True,False,33.1,False,False,way/1126350548;way/1126350549;way/1547720490,OH
oh_4140267_-8171907,41.402671,-81.719072,4,pickleball,False,True,False,62.5,False,False,way/545021052;way/1463512238;way/1463512239;way/1463512240,OH
oh_4141071_-8168997,41.410713,-81.689969,2,tennis,True,False,False,29.9,False,False,way/757995592;way/757995593,OH
oh_4141494_-8168081,41.414938,-81.680805,2,tennis,True,False,False,23.3,False,False,way/1446517956;way/1446517960,OH
oh_4141623_-8159912,41.416233,-81.599123,3,tennis,True,False,False,57.9,False,False,way/595573417;way/595573418;way/595573419,OH
oh_4142430_-8178383,41.424303,-81.783827,2,tennis,True,False,False,27.5,False,False,way/161979819;way/1168168123,OH
oh_4142567_-8171297,41.425672,-81.712967,2,tennis,True,False,False,26.3,False,False,way/96020550;way/1168168122,OH
oh_4142585_-8170346,41.425846,-81.703459,1,tennis,True,False,False,37.2,False,False,way/421664641,OH
oh_4143781_-8169297,41.437806,-81.692967,2,tennis,True,False,False,24.9,False,False,way/87734228;way/421664602,OH
oh_4143826_-8174047,41.43826,-81.740472,2,tennis,True,False,False,36.6,False,False,way/120427348;way/120427351,OH
oh_4144923_-8164367,41.449231,-81.64367,2,tennis,True,False,False,24.7,False,False,way/122805723;way/1084513737,OH
oh_4145490_-8177087,41.454896,-81.770871,2,tennis,True,False,False,34.7,False,False,way/102422223;way/783081195,OH
oh_4145626_-8178146,41.456265,-81.781463,8,tennis,True,False,False,83.6,False,False,way/1177295627;way/1177295628;way/1177295629;way/1177295630;way/1177295631;way/1177295632;way/1177295633;way/1177295634,OH
oh_4145711_-8163369,41.457108,-81.633688,1,tennis,True,False,False,23.6,False,False,way/1515517184,OH
oh_4147084_-8160438,41.470841,-81.604377,3,tennis,True,False,False,48.4,False,False,way/117403072;way/534572201;way/534572202,OH
oh_4147341_-8172970,41.473409,-81.729699,2,tennis,True,False,False,58.9,False,False,way/477705259;way/477705260,OH
oh_4147449_-8168471,41.474486,-81.684715,2,tennis,True,False,False,39.6,False,False,way/1259728718;way/1259728719,OH
oh_4148733_-8178836,41.487328,-81.788364,1,tennis,True,False,False,39.9,False,False,way/120427352,OH
oh_4149082_-8165499,41.490815,-81.65499,1,tennis,True,False,False,41.7,False,False,way/955114060,OH
oh_4149103_-8170266,41.491032,-81.702659,4,tennis,True,False,False,47.8,False,False,way/1393887497;way/1393887498;way/1393887499;way/1393887500,OH
oh_4149210_-8177831,41.4921,-81.778307,1,tennis,True,False,False,36.3,False,False,way/120426882,OH
oh_4149523_-8169655,41.49523,-81.696554,1,tennis,True,False,False,40.7,False,False,way/425547265,OH
oh_4150417_-8167687,41.504174,-81.676874,1,tennis,True,False,False,97.3,False,False,way/919943990,OH
oh_4151147_-8162795,41.511468,-81.627949,4,tennis,True,False,False,62.0,False,False,way/123815444;way/123815446;way/123815447;way/123815450,OH
oh_4151233_-8161636,41.512326,-81.616361,7,tennis,True,False,False,66.4,False,False,way/96025364;way/1168168125;way/1168168126;way/1168168127;way/1168168128;way/1168168129;way/1168168130,OH
oh_4152015_-8160220,41.520151,-81.602196,1,tennis,True,False,False,35.7,False,False,way/104996253,OH
oh_4154707_-8161475,41.547073,-81.614754,3,pickleball;tennis,True,True,False,28.1,False,False,way/1314958959;way/1314958960;way/1314958961,OH
oh_4155330_-8160900,41.553296,-81.609003,2,tennis,True,False,False,31.2,False,False,way/1537736477;way/1537736478,OH
oh_3974192_-8152748,39.741918,-81.527481,1,tennis,True,False,False,24.5,False,False,way/1180132525,OH
oh_4004007_-8158598,40.040067,-81.58598,4,tennis,True,False,False,73.3,False,False,way/342876474;way/342876475;way/545515043;way/545515044,OH
oh_4010483_-8153155,40.104835,-81.531549,2,tennis,True,False,False,34.1,False,False,way/1537249231;way/1537249232,OH
oh_4059430_-8152263,40.594297,-81.522628,3,tennis,True,False,False,43.4,False,False,way/356388367;way/356388368;way/356388369,OH
oh_4067219_-8153687,40.672189,-81.536871,1,tennis,True,False,False,36.0,False,False,way/164410148,OH
oh_4071962_-8152728,40.719617,-81.527282,1,tennis,True,False,False,39.9,False,False,way/164410145,OH
oh_4078788_-8151413,40.787882,-81.514127,2,tennis,True,False,False,47.0,False,False,way/725190070;way/1160098557,OH
oh_4079084_-8154835,40.790837,-81.548354,2,tennis,True,False,False,31.1,False,False,way/1465117213;way/1465117214,OH
oh_4080256_-8150789,40.802558,-81.507892,5,tennis,True,False,False,107.7,False,False,way/270467347;way/270467348;way/270467349;way/270467351;way/270467352,OH
oh_4088655_-8159066,40.886546,-81.59066,2,tennis,True,False,False,25.9,False,False,way/985673588;way/985673589,OH
oh_4099010_-8156257,40.9901,-81.562572,1,tennis,True,False,False,24.0,False,False,way/1137862488,OH
oh_4099935_-8156212,40.999354,-81.562116,2,tennis,True,False,False,28.5,False,False,way/449620285;way/449620286,OH
oh_4101306_-8158819,41.013065,-81.588194,2,tennis,True,False,False,26.3,False,False,way/461636684;way/979898315,OH
oh_4103212_-8150937,41.032117,-81.509372,2,tennis,True,False,False,25.3,False,False,way/662875622;way/884253424,OH
oh_4104229_-8151841,41.042286,-81.51841,4,tennis,True,False,False,55.8,False,False,way/472095533;way/472095534;way/472095535;way/472095536,OH
oh_4104713_-8156923,41.047131,-81.569231,4,tennis,True,False,False,63.5,False,False,way/405678050;way/405678052;way/405678054;way/405678056,OH
oh_4106879_-8153228,41.068792,-81.53228,2,tennis,True,False,False,26.0,False,False,way/164376234;way/967013370,OH
oh_4106913_-8154549,41.069132,-81.545495,2,tennis,True,False,False,26.1,False,False,way/471722412;way/471722413,OH
oh_4107030_-8151104,41.0703,-81.51104,6,tennis,True,False,False,101.5,False,False,way/734092500;way/734092501;way/734092502;way/734092503;way/734092504;way/734092505,OH
oh_4107690_-8154027,41.076896,-81.540273,6,tennis,True,False,False,61.1,False,False,way/157582984;way/925225338;way/925225339;way/925225341;way/925225342;way/925225343,OH
oh_4108300_-8157158,41.082999,-81.571581,2,tennis,True,False,False,26.0,False,False,way/918763077;way/918763078,OH
oh_4109262_-8151332,41.09262,-81.513316,1,tennis,True,False,False,25.5,False,False,way/157582979,OH
oh_4109645_-8151093,41.096454,-81.51093,2,tennis,True,False,False,27.6,False,False,way/165712027;way/545035624,OH
oh_4109626_-8159203,41.096264,-81.592026,3,pickleball,False,True,False,40.7,False,False,way/1159006176;way/1159006180;way/1159006183,OH
oh_4110045_-8158184,41.100455,-81.581843,2,tennis,True,False,False,36.9,False,False,way/1235349201;way/1235349202,OH
oh_4110491_-8155662,41.104906,-81.556621,1,tennis,True,False,False,23.6,False,False,way/1313802265,OH
oh_4110678_-8154857,41.106781,-81.548568,8,pickleball;tennis,True,True,False,107.8,False,False,way/1306059019;way/1306059020;way/1306059021;way/1306059022;way/1306059023;way/1306059024;way/1477865382;way/1477865383,OH
oh_4111358_-8158335,41.113576,-81.583354,1,tennis,True,False,False,24.0,False,False,way/563702980,OH
oh_4111560_-8157583,41.115602,-81.575827,2,tennis,True,False,False,37.6,False,False,way/553880213;way/881807759,OH
oh_4112191_-8159606,41.121914,-81.596063,5,tennis,True,False,False,74.9,False,False,way/157561465;way/966866216;way/966866217;way/966866218;way/966866219,OH
oh_4113358_-8155544,41.133576,-81.555435,1,tennis,True,False,False,26.1,False,False,way/466826862,OH
oh_4113630_-8155189,41.136299,-81.551894,2,tennis,True,False,False,30.0,False,False,way/98280472;way/286899718,OH
oh_4113728_-8157879,41.137284,-81.578785,3,tennis,True,False,False,44.2,False,False,way/157561468;way/969649995;way/969649996,OH
oh_4114174_-8159486,41.141742,-81.59486,2,tennis,True,False,False,26.0,False,False,way/1158556977;way/1158556978,OH
oh_4114217_-8157909,41.142171,-81.579089,2,tennis,True,False,False,34.0,False,False,way/157561466;way/969649998,OH
oh_4114260_-8155552,41.142598,-81.555516,1,pickleball,False,True,False,10.9,False,False,way/1275452819,OH
oh_4114604_-8156307,41.146045,-81.563074,10,tennis,True,False,False,257.1,False,False,way/98280423;way/1084442297;way/1084442298;way/1084442299;way/1084442300;way/1084442301;way/1084442302;way/1084442303;way/1084442304;way/1456804958,OH
oh_4114817_-8158669,41.148174,-81.586693,1,tennis,True,False,False,39.7,False,False,way/86482487,OH
oh_4115080_-8151494,41.150798,-81.514938,1,tennis,True,False,False,24.5,False,False,way/1298631394,OH
oh_4116822_-8153634,41.168219,-81.536337,2,pickleball,False,True,False,39.0,False,False,way/86483994;way/1158987746,OH
oh_4117535_-8157227,41.175349,-81.572266,2,tennis,True,False,False,35.4,False,False,way/86576758;way/1054873268,OH
oh_4117753_-8152675,41.177527,-81.526755,1,pickleball,False,True,False,14.5,False,False,way/1336995753,OH
oh_4118525_-8158666,41.185247,-81.586658,6,tennis,True,False,False,75.4,False,False,way/86576741;way/484826614;way/1084532337;way/1084532338;way/1084532339;way/1084532340,OH
oh_4119248_-8150909,41.19248,-81.509088,6,tennis,True,False,False,73.3,False,False,way/86578585;way/86578586;way/966858442;way/966858443;way/966858444;way/966858445,OH
oh_4123903_-8156047,41.239031,-81.560474,3,tennis,True,False,False,40.0,False,False,way/86553046;way/1084433049;way/1084433050,OH
oh_4130115_-8151289,41.301154,-81.512889,5,tennis,True,False,False,65.0,False,False,way/699050612;way/699050613;way/699050614;way/699050615;way/699050616,OH
oh_4131088_-8156507,41.310882,-81.565068,2,tennis,True,False,False,24.4,False,False,way/609364728;way/1082726082,OH
oh_4132602_-8152434,41.326018,-81.524343,1,tennis,True,False,False,25.9,False,False,way/1122171496,OH
oh_4133018_-8153356,41.330178,-81.533561,1,tennis,True,False,False,26.0,False,False,way/1524485595,OH
oh_4133225_-8154650,41.33225,-81.546504,2,tennis,True,False,False,45.9,False,False,way/606487358;way/1158745012,OH
oh_4136245_-8153620,41.36245,-81.536197,2,tennis,True,False,False,24.8,False,False,way/546625722;way/546625726,OH
oh_4138581_-8159298,41.385811,-81.59298,2,tennis,True,False,False,27.9,False,False,way/1456925333;way/1456925334,OH
oh_4140120_-8152334,41.401201,-81.523339,5,tennis,True,False,False,70.4,False,False,way/697551230;way/697551231;way/697551232;way/697551233;way/697551234,OH
oh_4141331_-8154264,41.41331,-81.542641,2,tennis,True,False,False,37.2,False,False,way/252921158;way/252921159,OH
oh_4143065_-8156231,41.430647,-81.562307,3,tennis,True,False,False,47.3,False,False,way/595573429;way/595573430;way/595573431,OH
oh_4144496_-8157175,41.444962,-81.571753,2,tennis,True,False,False,30.7,False,False,way/1168168110;way/1168168111,OH
oh_4145446_-8157628,41.454463,-81.576282,6,tennis,True,False,False,98.6,False,False,way/692811185;way/692811186;way/692811187;way/692811188;way/692811189;way/692811190,OH
oh_4146315_-8153899,41.463153,-81.538986,3,pickleball;tennis,True,True,False,40.7,False,False,way/920902121;way/920902122;way/920902123,OH
oh_4146970_-8154316,41.469701,-81.543156,2,pickleball,False,True,False,22.1,False,False,way/1552356945;way/1552356946,OH
oh_4147056_-8153360,41.470556,-81.533597,5,tennis,True,False,False,77.5,False,False,way/847801775;way/847801776;way/847801777;way/847801778;way/847801779,OH
oh_4147200_-8154369,41.472002,-81.543687,4,tennis,True,False,False,61.1,False,False,way/1552356906;way/1552356907;way/1552356908;way/1552356909,OH
oh_4147523_-8157097,41.475232,-81.570974,9,tennis,True,False,False,72.4,False,False,way/1537741455;way/1537741456;way/1537741457;way/1537741458;way/1537741459;way/1537741460;way/1537741461;way/1537741462;way/1537741463,OH
oh_4147593_-8152726,41.475927,-81.527264,1,tennis,True,False,False,23.9,False,False,way/1537736638,OH
oh_4147817_-8153165,41.478168,-81.531647,2,tennis,True,False,False,42.3,False,False,way/1369860338;way/1369860339,OH
oh_4148074_-8154092,41.480738,-81.540921,6,tennis,True,False,False,60.4,False,False,way/1487365125;way/1487365126;way/1487365127;way/1487365128;way/1487365129;way/1487365130,OH
oh_4148280_-8153071,41.482799,-81.530707,6,tennis,True,False,False,86.8,False,False,way/1488990497;way/1488990498;way/1488990499;way/1488990500;way/1488990501;way/1488990502,OH
oh_4148292_-8151113,41.482923,-81.511127,1,tennis,True,False,False,24.3,False,False,way/1537736539,OH
oh_4148483_-8155039,41.484834,-81.55039,1,tennis,True,False,False,25.0,False,False,way/1334160171,OH
