court_id,site_id,from,to,year_from,year_to,confidence,n_courts_to,flagged,flag_reasons
oh_3974108_-8380416:c002,oh_3974108_-8380416,removed,tennis,2015,2017,0.634,1,True,reversion
oh_3995852_-8266036:c001,oh_3995852_-8266036,removed,tennis,2021,2023,0.634,1,True,reversion
oh_3932055_-8432269:c001,oh_3932055_-8432269,hybrid,tennis,2021,2023,0.635,1,True,reversion
oh_4040781_-8478409:c003,oh_4040781_-8478409,removed,pickleball,2014,2018,0.635,2,True,reversion
oh_4007879_-8303669:c003,oh_4007879_-8303669,removed,tennis,2013,2015,0.636,1,True,reversion
oh_4138974_-8200016:c003,oh_4138974_-8200016,removed,tennis,2021,2023,0.636,1,True,reversion
oh_4151873_-8335344:c002,oh_4151873_-8335344,hybrid,tennis,2021,2023,0.636,1,True,reversion
oh_4158828_-8364025:c006,oh_4158828_-8364025,hybrid,tennis,2021,2023,0.637,1,True,reversion
oh_3930530_-8440494:c001,oh_3930530_-8440494,hybrid,tennis,2021,2023,0.638,1,True,reversion
oh_4016736_-8294557:c003,oh_4016736_-8294557,hybrid,tennis,2011,2015,0.638,1,True,reversion
oh_3919732_-8432106:c001,oh_3919732_-8432106,removed,tennis,2011,2013,0.639,1,True,reversion
oh_3961116_-8291962:c001,oh_3961116_-8291962,removed,tennis,2011,2015,0.639,1,True,reversion
oh_4146800_-8187238:c001,oh_4146800_-8187238,hybrid,tennis,2011,2015,0.64,1,True,reversion
oh_3916319_-8437208:c001,oh_3916319_-8437208,hybrid,tennis,2021,2023,0.641,1,True,reversion
oh_4106851_-8190312:c001,oh_4106851_-8190312,hybrid,tennis,2021,2023,0.641,1,True,reversion
oh_4141340_-8345772:c002,oh_4141340_-8345772,removed,tennis,2011,2015,0.641,1,True,reversion
oh_4147868_-8188138:c005,oh_4147868_-8188138,removed,pickleball,2019,2021,0.641,2,True,reversion
oh_3977723_-8418023:c007,oh_3977723_-8418023,removed,pickleball,2017,2019,0.642,1,True,reversion
oh_3995852_-8266036:c002,oh_3995852_-8266036,removed,tennis,2019,2023,0.642,1,True,reversion
oh_4133638_-8179577:c002,oh_4133638_-8179577,hybrid,tennis,2011,2015,0.642,1,True,reversion
oh_4147868_-8188138:c002,oh_4147868_-8188138,removed,pickleball,2019,2021,0.642,,True,reversion
oh_4000053_-8307502:c008,oh_4000053_-8307502,removed,tennis,2021,2023,0.643,1,True,reversion
oh_3912329_-8446671:c001,oh_3912329_-8446671,hybrid,tennis,2021,2022,0.644,1,True,reversion
oh_3924162_-8440846:c001,oh_3924162_-8440846,hybrid,tennis,2013,2019,0.644,1,True,reversion
oh_4038470_-8247401:c009,oh_4038470_-8247401,removed,pickleball,2015,2017,0.644,1,True,reversion
oh_4128813_-8176087:c002,oh_4128813_-8176087,hybrid,tennis,2021,2023,0.644,1,True,reversion
oh_3926616_-8436570:c001,oh_3926616_-8436570,removed,pickleball,2013,2021,0.645,,True,reversion
oh_3929412_-8445296:c001,oh_3929412_-8445296,hybrid,tennis,2021,2023,0.645,1,True,reversion
oh_4016736_-8294557:c005,oh_4016736_-8294557,hybrid,tennis,2021,2023,0.645,1,True,reversion
oh_4148325_-8202099:c007,oh_4148325_-8202099,hybrid,tennis,2021,2023,0.645,1,True,reversion
oh_3981557_-8419375:c002,oh_3981557_-8419375,hybrid,tennis,2021,2023,0.646,1,True,reversion
oh_4111346_-8164738:c004,oh_4111346_-8164738,hybrid,tennis,2015,2017,0.646,1,True,reversion
oh_3917402_-8474933:c002,oh_3917402_-8474933,removed,tennis,2015,2016,0.647,1,True,reversion
oh_3918015_-8433149:c003,oh_3918015_-8433149,hybrid,tennis,2013,2015,0.647,1,True,reversion
oh_3925751_-8441934:c004,oh_3925751_-8441934,hybrid,tennis,2019,2021,0.647,1,True,reversion
oh_3934891_-8427577:c002,oh_3934891_-8427577,removed,tennis,2015,2017,0.647,1,True,reversion
oh_3972079_-8403198:c004,oh_3972079_-8403198,hybrid,tennis,2013,2015,0.647,1,True,reversion
oh_3911816_-8455138:c002,oh_3911816_-8455138,hybrid,tennis,2022,2023,0.648,1,True,reversion
oh_3967873_-8413312:c004,oh_3967873_-8413312,hybrid,tennis,2015,2017,0.648,1,True,reversion
oh_3995559_-8349054:c003,oh_3995559_-8349054,removed,hybrid,2015,2017,0.648,1,True,reversion
oh_3918602_-8458759:c005,oh_3918602_-8458759,hybrid,tennis,2013,2015,0.649,1,True,reversion
oh_3927366_-8444324:c003,oh_3927366_-8444324,removed,tennis,2011,2017,0.649,1,True,reversion
oh_3937354_-8212811:c003,oh_3937354_-8212811,hybrid,tennis,2021,2023,0.649,1,True,reversion
oh_3966068_-8413356:c001,oh_3966068_-8413356,hybrid,tennis,2013,2015,0.649,1,True,reversion
oh_3974306_-8264875:c002,oh_3974306_-8264875,hybrid,tennis,2011,2013,0.649,1,True,reversion
oh_4019430_-8314982:c002,oh_4019430_-8314982,hybrid,tennis,2021,2023,0.65,1,True,reversion
oh_3914020_-8443910:c009,oh_3914020_-8443910,hybrid,tennis,2019,2021,0.651,1,True,reversion
oh_3965642_-8410117:c001,oh_3965642_-8410117,removed,hybrid,2011,2013,0.651,1,True,reversion
oh_4001374_-8306353:c003,oh_4001374_-8306353,hybrid,tennis,2021,2023,0.651,1,True,reversion
oh_3928402_-8433063:c005,oh_3928402_-8433063,hybrid,tennis,2013,2017,0.652,1,True,reversion
oh_4056008_-8437483:c005,oh_4056008_-8437483,removed,hybrid,2011,2013,0.652,1,True,reversion
oh_4062442_-8277744:c002,oh_4062442_-8277744,removed,tennis,2017,2019,0.652,1,True,reversion
oh_3908555_-8459768:c003,oh_3908555_-8459768,hybrid,tennis,2013,2014,0.653,1,True,reversion
oh_4135618_-8167980:c002,oh_4135618_-8167980,hybrid,tennis,2011,2013,0.653,1,True,reversion
oh_3977723_-8418023:c003,oh_3977723_-8418023,removed,pickleball,2017,2019,0.654,1,True,reversion
oh_4110593_-8378313:c001,oh_4110593_-8378313,hybrid,tennis,2021,2023,0.654,1,True,reversion
oh_3874385_-8297608:c001,oh_3874385_-8297608,hybrid,tennis,2021,2022,0.656,1,True,reversion
oh_3937354_-8212811:c004,oh_3937354_-8212811,hybrid,tennis,2021,2023,0.656,1,True,reversion
oh_3977723_-8418023:c005,oh_3977723_-8418023,removed,pickleball,2017,2019,0.656,1,True,reversion
oh_4156604_-8360741:c002,oh_4156604_-8360741,hybrid,tennis,2011,2015,0.656,1,True,reversion
oh_3920958_-8456103:c001,oh_3920958_-8456103,hybrid,tennis,2013,2015,0.657,1,True,reversion
oh_3972704_-8418670:c003,oh_3972704_-8418670,hybrid,tennis,2021,2023,0.657,1,True,reversion
oh_3910197_-8461058:c001,oh_3910197_-8461058,hybrid,tennis,2021,2022,0.658,1,True,reversion
oh_3914188_-8448862:c003,oh_3914188_-8448862,hybrid,tennis,2013,2015,0.658,1,True,reversion
oh_4133724_-8307419:c002,oh_4133724_-8307419,hybrid,tennis,2021,2023,0.658,1,True,reversion
oh_3995300_-8293687:c007,oh_3995300_-8293687,removed,tennis,2015,2019,0.659,1,True,reversion
oh_4000650_-8286276:c002,oh_4000650_-8286276,removed,tennis,2017,2019,0.659,1,True,reversion
oh_4018359_-8319694:c002,oh_4018359_-8319694,removed,tennis,2019,2021,0.659,1,True,reversion
oh_4144301_-8193193:c001,oh_4144301_-8193193,removed,tennis,2011,2015,0.659,1,True,reversion
oh_3906997_-8425113:c005,oh_3906997_-8425113,removed,tennis,2017,2019,0.66,1,True,reversion
oh_3908555_-8459768:c004,oh_3908555_-8459768,hybrid,tennis,2012,2013,0.66,1,True,reversion
oh_3917914_-8434401:c004,oh_3917914_-8434401,hybrid,tennis,2013,2015,0.66,1,True,reversion
oh_4134520_-8211010:c004,oh_4134520_-8211010,removed,tennis,2015,2019,0.66,1,True,reversion
oh_4147341_-8172970:c002,oh_4147341_-8172970,removed,tennis,2011,2013,0.66,1,True,reversion
oh_3939490_-8451745:c002,oh_3939490_-8451745,removed,tennis,2011,2013,0.661,1,True,reversion
oh_4151381_-8363696:c008,oh_4151381_-8363696,hybrid,tennis,2013,2015,0.661,1,True,reversion
oh_3874385_-8297608:c003,oh_3874385_-8297608,hybrid,tennis,2021,2022,0.662,1,True,reversion
oh_4008726_-8287465:c001,oh_4008726_-8287465,removed,tennis,2017,2019,0.662,1,True,reversion
oh_4135776_-8175366:c002,oh_4135776_-8175366,hybrid,tennis,2021,2023,0.662,1,True,reversion
oh_3991480_-8380788:c002,oh_3991480_-8380788,removed,tennis,2013,2017,0.663,1,True,reversion
oh_4135776_-8175366:c001,oh_4135776_-8175366,hybrid,tennis,2021,2023,0.663,1,True,reversion
oh_3914393_-8441519:c006,oh_3914393_-8441519,hybrid,tennis,2021,2023,0.664,1,True,reversion
oh_3928140_-8434140:c002,oh_3928140_-8434140,hybrid,tennis,2021,2023,0.664,1,True,reversion
oh_3994614_-8308222:c002,oh_3994614_-8308222,hybrid,tennis,2021,2023,0.664,1,True,reversion
oh_4085300_-8434192:c001,oh_4085300_-8434192,hybrid,tennis,2021,2023,0.664,1,True,reversion
oh_4015629_-8309838:c006,oh_4015629_-8309838,hybrid,tennis,2011,2015,0.665,1,True,reversion
oh_3918602_-8458759:c003,oh_3918602_-8458759,removed,hybrid,2011,2013,0.666,1,True,reversion
oh_3952508_-8436234:c003,oh_3952508_-8436234,hybrid,tennis,2013,2015,0.666,1,True,reversion
oh_3965536_-8425662:c003,oh_3965536_-8425662,hybrid,tennis,2013,2015,0.666,1,True,reversion
oh_3995884_-8244099:c001,oh_3995884_-8244099,pickleball,tennis,2019,2021,0.666,1,True,reversion
oh_4000053_-8307502:c005,oh_4000053_-8307502,hybrid,tennis,2021,2023,0.667,1,True,reversion
oh_3912438_-8437324:c003,oh_3912438_-8437324,removed,pickleball,2014,2016,0.669,2,True,reversion
oh_3914206_-8435502:c001,oh_3914206_-8435502,removed,hybrid,2017,2019,0.669,1,True,reversion
oh_4158381_-8358523:c004,oh_4158381_-8358523,hybrid,tennis,2015,2019,0.669,1,True,reversion
oh_3986858_-8304896:c001,oh_3986858_-8304896,removed,hybrid,2015,2017,0.67,1,True,reversion
oh_4131277_-8313309:c001,oh_4131277_-8313309,hybrid,tennis,2021,2023,0.67,1,True,reversion
oh_4140956_-8203019:c001,oh_4140956_-8203019,removed,tennis,2019,2021,0.67,1,True,reversion
oh_3972079_-8403198:c003,oh_3972079_-8403198,hybrid,tennis,2013,2015,0.671,1,True,reversion
oh_4006686_-8282940:c004,oh_4006686_-8282940,removed,tennis,2015,2017,0.671,1,True,reversion
oh_4081367_-8195287:c002,oh_4081367_-8195287,hybrid,tennis,2015,2017,0.671,1,True,reversion
oh_4102216_-8164653:c001,oh_4102216_-8164653,hybrid,tennis,2013,2015,0.671,1,True,reversion
oh_3993804_-8381480:c002,oh_3993804_-8381480,hybrid,tennis,2013,2015,0.673,1,True,reversion
oh_4069697_-8170022:c001,oh_4069697_-8170022,removed,hybrid,2021,2023,0.673,1,True,reversion
oh_3872376_-8284629:c003,oh_3872376_-8284629,removed,tennis,2017,2018,0.674,1,True,reversion
oh_3914188_-8448862:c002,oh_3914188_-8448862,hybrid,tennis,2013,2015,0.674,1,True,reversion
oh_3908555_-8459768:c001,oh_3908555_-8459768,hybrid,tennis,2013,2014,0.675,1,True,reversion
oh_3937241_-8443438:c001,oh_3937241_-8443438,hybrid,tennis,2013,2015,0.675,1,True,reversion
oh_3956787_-8423999:c002,oh_3956787_-8423999,hybrid,tennis,2013,2015,0.675,1,True,reversion
oh_3970212_-8394022:c003,oh_3970212_-8394022,hybrid,tennis,2013,2015,0.675,1,True,reversion
oh_3906998_-8418778:c002,oh_3906998_-8418778,hybrid,tennis,2021,2023,0.676,1,True,reversion
oh_3965804_-8419325:c001,oh_3965804_-8419325,removed,tennis,2011,2013,0.676,1,True,reversion
oh_3989855_-8201459:c001,oh_3989855_-8201459,hybrid,tennis,2017,2019,0.676,1,True,reversion
oh_3995852_-8266036:c004,oh_3995852_-8266036,removed,tennis,2021,2023,0.676,1,True,reversion
oh_3996324_-8434766:c002,oh_3996324_-8434766,removed,hybrid,2011,2013,0.676,1,True,reversion
oh_4004136_-8306038:c001,oh_4004136_-8306038,removed,tennis,2015,2019,0.676,1,True,reversion
oh_3902461_-8303519:c001,oh_3902461_-8303519,removed,tennis,2015,2017,0.677,1,True,reversion
oh_3912916_-8445396:c008,oh_3912916_-8445396,hybrid,tennis,2013,2015,0.677,1,True,reversion
oh_3917914_-8434401:c004,oh_3917914_-8434401,hybrid,tennis,2021,2023,0.677,1,True,reversion
oh_3976260_-8403125:c005,oh_3976260_-8403125,removed,tennis,2015,2021,0.677,1,True,reversion
oh_4145883_-8457109:c006,oh_4145883_-8457109,removed,tennis,2017,2019,0.677,1,True,reversion
oh_3927366_-8444324:c010,oh_3927366_-8444324,hybrid,tennis,2013,2015,0.678,1,True,reversion
oh_4030681_-8308177:c005,oh_4030681_-8308177,hybrid,tennis,2021,2023,0.678,1,True,reversion
oh_4145883_-8457109:c002,oh_4145883_-8457109,removed,tennis,2015,2019,0.678,1,True,reversion
oh_3973457_-8464993:c003,oh_3973457_-8464993,removed,tennis,2019,2021,0.679,1,True,reversion
oh_4137137_-8192965:c003,oh_4137137_-8192965,hybrid,tennis,2013,2015,0.679,1,True,reversion
oh_3933014_-8300224:c005,oh_3933014_-8300224,removed,tennis,2021,2023,0.68,1,True,reversion
oh_4056008_-8437483:c002,oh_4056008_-8437483,removed,hybrid,2011,2013,0.68,1,True,reversion
oh_4056008_-8437483:c002,oh_4056008_-8437483,hybrid,tennis,2013,2015,0.68,1,True,reversion
oh_4112285_-8162311:c001,oh_4112285_-8162311,hybrid,tennis,2019,2021,0.68,1,True,reversion
oh_4140854_-8208338:c002,oh_4140854_-8208338,hybrid,tennis,2011,2015,0.68,1,True,reversion
oh_3939532_-8415546:c001,oh_3939532_-8415546,hybrid,tennis,2013,2019,0.681,1,True,reversion
oh_3965536_-8425662:c002,oh_3965536_-8425662,hybrid,tennis,2013,2015,0.681,1,True,reversion
oh_3994614_-8308222:c001,oh_3994614_-8308222,hybrid,tennis,2021,2023,0.681,1,True,reversion
oh_4036916_-8239076:c006,oh_4036916_-8239076,hybrid,tennis,2013,2015,0.681,1,True,reversion
oh_3932842_-8427875:c002,oh_3932842_-8427875,hybrid,tennis,2013,2015,0.682,1,True,reversion
oh_3996974_-8274712:c007,oh_3996974_-8274712,hybrid,tennis,2021,2023,0.683,1,True,reversion
oh_3927366_-8444324:c013,oh_3927366_-8444324,hybrid,tennis,2013,2017,0.684,1,True,reversion
oh_3952096_-8473522:c003,oh_3952096_-8473522,removed,tennis,2015,2017,0.684,1,True,reversion
oh_3955534_-8439793:c004,oh_3955534_-8439793,hybrid,tennis,2013,2017,0.684,1,True,reversion
oh_3975707_-8417509:c002,oh_3975707_-8417509,removed,tennis,2011,2017,0.684,1,True,reversion
oh_4005020_-8294298:c001,oh_4005020_-8294298,hybrid,tennis,2021,2023,0.684,1,True,reversion
oh_4025227_-8300360:c005,oh_4025227_-8300360,removed,tennis,2017,2019,0.684,1,True,reversion
oh_4142898_-8231437:c001,oh_4142898_-8231437,hybrid,tennis,2021,2023,0.684,1,True,reversion
oh_4151381_-8363696:c007,oh_4151381_-8363696,hybrid,tennis,2013,2015,0.684,1,True,reversion
oh_3918266_-8361227:c006,oh_3918266_-8361227,removed,tennis,2017,2019,0.685,1,True,reversion
oh_3855592_-8271124:c002,oh_3855592_-8271124,removed,tennis,2018,2019,0.686,1,True,reversion
oh_3940843_-8387851:c001,oh_3940843_-8387851,hybrid,tennis,2021,2023,0.686,1,True,reversion
oh_3984980_-8413037:c001,oh_3984980_-8413037,removed,pickleball,2013,2017,0.686,6,True,reversion
oh_4154076_-8274502:c004,oh_4154076_-8274502,hybrid,tennis,2011,2013,0.686,1,True,reversion
oh_4154076_-8274502:c002,oh_4154076_-8274502,hybrid,tennis,2021,2023,0.687,1,True,reversion
oh_3948866_-8473374:c002,oh_3948866_-8473374,removed,tennis,2011,2013,0.688,1,True,reversion
oh_3931603_-8427097:c002,oh_3931603_-8427097,hybrid,tennis,2013,2015,0.689,1,True,reversion
oh_3933014_-8300224:c004,oh_3933014_-8300224,hybrid,tennis,2017,2019,0.689,1,True,reversion
oh_3934742_-8430554:c009,oh_3934742_-8430554,hybrid,tennis,2013,2015,0.689,1,True,reversion
oh_3973578_-8422937:c002,oh_3973578_-8422937,hybrid,tennis,2021,2023,0.689,1,True,reversion
oh_3973814_-8418411:c005,oh_3973814_-8418411,hybrid,tennis,2013,2015,0.689,1,True,reversion
oh_3977723_-8418023:c001,oh_3977723_-8418023,removed,pickleball,2011,2019,0.689,1,True,reversion
oh_3990856_-8296791:c001,oh_3990856_-8296791,removed,tennis,2015,2017,0.689,1,True,reversion
oh_4146137_-8219532:c002,oh_4146137_-8219532,hybrid,tennis,2021,2023,0.689,1,True,reversion
oh_3936112_-8422262:c003,oh_3936112_-8422262,hybrid,tennis,2013,2015,0.69,1,True,reversion
oh_4016736_-8294557:c006,oh_4016736_-8294557,removed,tennis,2011,2017,0.69,1,True,reversion
oh_4073623_-8279737:c005,oh_4073623_-8279737,removed,tennis,2017,2019,0.69,1,True,reversion
oh_3931603_-8427097:c002,oh_3931603_-8427097,hybrid,tennis,2021,2023,0.691,1,True,reversion
oh_3978546_-8420199:c006,oh_3978546_-8420199,hybrid,tennis,2019,2021,0.691,1,True,reversion
oh_3994880_-8379260:c006,oh_3994880_-8379260,hybrid,tennis,2021,2023,0.691,1,True,reversion
oh_4102530_-8192507:c001,oh_4102530_-8192507,hybrid,tennis,2019,2021,0.692,1,True,reversion
oh_4104627_-8362463:c004,oh_4104627_-8362463,hybrid,tennis,2021,2023,0.692,1,True,reversion
oh_3964692_-8413195:c001,oh_3964692_-8413195,hybrid,tennis,2015,2017,0.693,1,True,reversion
oh_3972079_-8403198:c002,oh_3972079_-8403198,hybrid,tennis,2013,2015,0.693,1,True,reversion
oh_3992723_-8306626:c001,oh_3992723_-8306626,hybrid,tennis,2015,2017,0.693,1,True,reversion
oh_4020139_-8302240:c007,oh_4020139_-8302240,hybrid,tennis,2013,2015,0.693,1,True,reversion
oh_3916934_-8440111:c006,oh_3916934_-8440111,removed,tennis,2021,2023,0.694,1,True,reversion
oh_3930729_-8427396:c001,oh_3930729_-8427396,removed,tennis,2013,2017,0.694,1,True,reversion
oh_3952096_-8473522:c002,oh_3952096_-8473522,removed,tennis,2015,2017,0.694,1,True,reversion
oh_3984494_-8421336:c005,oh_3984494_-8421336,hybrid,tennis,2013,2015,0.694,1,True,reversion
oh_4008603_-8281487:c001,oh_4008603_-8281487,removed,tennis,2011,2015,0.694,1,True,reversion
oh_4025708_-8184780:c004,oh_4025708_-8184780,hybrid,tennis,2021,2023,0.694,1,True,reversion
oh_3973131_-8416868:c001,oh_3973131_-8416868,hybrid,tennis,2013,2019,0.695,1,True,reversion
oh_4156941_-8284938:c001,oh_4156941_-8284938,hybrid,tennis,2021,2023,0.695,1,True,reversion
oh_3937253_-8456332:c003,oh_3937253_-8456332,pickleball,tennis,2013,2015,0.696,1,True,reversion
oh_3945236_-8413431:c001,oh_3945236_-8413431,hybrid,tennis,2013,2015,0.696,1,True,reversion
oh_3988600_-8419664:c002,oh_3988600_-8419664,hybrid,tennis,2021,2023,0.696,1,True,reversion
oh_3993341_-8309245:c008,oh_3993341_-8309245,removed,tennis,2015,2017,0.696,1,True,reversion
oh_3996852_-8199119:c001,oh_3996852_-8199119,removed,pickleball,2019,2023,0.696,,True,reversion
oh_4020139_-8302240:c002,oh_4020139_-8302240,hybrid,tennis,2013,2015,0.696,1,True,reversion
oh_3911603_-8441090:c015,oh_3911603_-8441090,hybrid,tennis,2019,2020,0.697,1,True,reversion
oh_3978546_-8420199:c007,oh_3978546_-8420199,hybrid,tennis,2013,2017,0.697,1,True,reversion
oh_3925746_-8436127:c001,oh_3925746_-8436127,hybrid,tennis,2013,2015,0.698,1,True,reversion
oh_3905696_-8433418:c004,oh_3905696_-8433418,hybrid,tennis,2021,2022,0.699,1,True,reversion
oh_3977029_-8407391:c001,oh_3977029_-8407391,hybrid,tennis,2013,2019,0.699,1,True,reversion
oh_4036916_-8239076:c007,oh_4036916_-8239076,hybrid,tennis,2013,2015,0.699,1,True,reversion
oh_4102530_-8192507:c002,oh_4102530_-8192507,hybrid,tennis,2019,2021,0.699,1,True,reversion
oh_3988842_-8310357:c002,oh_3988842_-8310357,removed,pickleball,2021,2023,0.7,2,True,reversion
oh_3911603_-8441090:c010,oh_3911603_-8441090,hybrid,tennis,2013,2014,0.701,1,True,reversion
oh_3927366_-8444324:c011,oh_3927366_-8444324,hybrid,tennis,2013,2017,0.701,1,True,reversion
oh_4000053_-8307502:c009,oh_4000053_-8307502,hybrid,tennis,2021,2023,0.701,1,True,reversion
oh_3916801_-8419356:c001,oh_3916801_-8419356,hybrid,tennis,2015,2017,0.702,1,True,reversion
oh_3970212_-8394022:c004,oh_3970212_-8394022,removed,hybrid,2011,2013,0.702,1,True,reversion
oh_3988842_-8310357:c003,oh_3988842_-8310357,removed,pickleball,2021,2023,0.702,1,True,reversion
oh_3873461_-8285801:c001,oh_3873461_-8285801,removed,pickleball,2016,2018,0.703,1,True,reversion
oh_3934315_-8441805:c001,oh_3934315_-8441805,hybrid,tennis,2013,2015,0.703,1,True,reversion
oh_3957610_-8346969:c003,oh_3957610_-8346969,removed,pickleball,2015,2017,0.703,,True,reversion
oh_3962514_-8412076:c002,oh_3962514_-8412076,hybrid,tennis,2013,2015,0.703,1,True,reversion
oh_3972079_-8403198:c001,oh_3972079_-8403198,hybrid,tennis,2013,2015,0.703,1,True,reversion
oh_3978092_-8416855:c001,oh_3978092_-8416855,removed,tennis,2013,2015,0.703,1,True,reversion
oh_4056008_-8437483:c005,oh_4056008_-8437483,hybrid,tennis,2013,2015,0.703,1,True,reversion
oh_4141290_-8270057:c003,oh_4141290_-8270057,hybrid,tennis,2013,2015,0.703,1,True,reversion
oh_3896361_-8409384:c001,oh_3896361_-8409384,hybrid,tennis,2021,2023,0.704,1,True,reversion
oh_3914188_-8448862:c001,oh_3914188_-8448862,hybrid,tennis,2013,2015,0.704,1,True,reversion
oh_3967130_-8412897:c005,oh_3967130_-8412897,removed,pickleball,2021,2023,0.704,2,True,reversion
oh_4006720_-8284291:c004,oh_4006720_-8284291,hybrid,tennis,2013,2015,0.704,1,True,reversion
oh_3934315_-8441805:c002,oh_3934315_-8441805,hybrid,tennis,2013,2015,0.705,1,True,reversion
oh_3973457_-8464993:c006,oh_3973457_-8464993,removed,tennis,2019,2021,0.706,1,True,reversion
oh_4015701_-8310016:c002,oh_4015701_-8310016,removed,pickleball,2021,2023,0.706,,True,reversion
oh_4151873_-8335344:c001,oh_4151873_-8335344,hybrid,tennis,2021,2023,0.706,1,True,reversion
oh_4156941_-8356566:c004,oh_4156941_-8356566,hybrid,tennis,2013,2015,0.706,1,True,reversion
oh_3963546_-8416232:c003,oh_3963546_-8416232,hybrid,tennis,2013,2015,0.707,1,True,reversion
oh_3983563_-8426767:c001,oh_3983563_-8426767,hybrid,tennis,2013,2015,0.707,1,True,reversion
oh_4014363_-8316438:c001,oh_4014363_-8316438,hybrid,tennis,2021,2023,0.707,1,True,reversion
oh_4036916_-8239076:c009,oh_4036916_-8239076,hybrid,tennis,2017,2019,0.707,1,True,reversion
oh_3933352_-8453245:c001,oh_3933352_-8453245,removed,tennis,2015,2021,0.708,1,True,reversion
oh_4026455_-8287391:c001,oh_4026455_-8287391,removed,tennis,2021,2023,0.708,1,True,reversion
oh_3922553_-8437384:c003,oh_3922553_-8437384,hybrid,tennis,2013,2015,0.709,1,True,reversion
oh_3965768_-8411730:c002,oh_3965768_-8411730,hybrid,tennis,2013,2015,0.709,1,True,reversion
oh_3924379_-8440534:c001,oh_3924379_-8440534,hybrid,tennis,2013,2017,0.71,1,True,reversion
oh_4067297_-8259022:c005,oh_4067297_-8259022,hybrid,tennis,2013,2015,0.71,1,True,reversion
oh_4073623_-8279737:c006,oh_4073623_-8279737,removed,tennis,2011,2019,0.71,1,True,reversion
oh_4111144_-8160668:c002,oh_4111144_-8160668,hybrid,tennis,2019,2021,0.71,1,True,reversion
oh_3909556_-8456863:c002,oh_3909556_-8456863,hybrid,tennis,2018,2019,0.711,1,True,reversion
oh_3973578_-8422937:c004,oh_3973578_-8422937,hybrid,tennis,2019,2021,0.711,1,True,reversion
oh_4130271_-8184685:c004,oh_4130271_-8184685,hybrid,tennis,2021,2023,0.711,1,True,reversion
oh_4148325_-8202099:c002,oh_4148325_-8202099,hybrid,tennis,2021,2023,0.711,1,True,reversion
oh_3930598_-8459923:c001,oh_3930598_-8459923,hybrid,tennis,2013,2015,0.712,1,True,reversion
oh_4020139_-8302240:c001,oh_4020139_-8302240,hybrid,tennis,2013,2015,0.712,1,True,reversion
oh_4067297_-8259022:c004,oh_4067297_-8259022,hybrid,tennis,2013,2015,0.712,1,True,reversion
oh_4144518_-8203983:c010,oh_4144518_-8203983,removed,pickleball,2021,2023,0.712,2,True,reversion
oh_3967873_-8413312:c005,oh_3967873_-8413312,hybrid,tennis,2015,2017,0.713,1,True,reversion
oh_3985261_-8411290:c001,oh_3985261_-8411290,hybrid,tennis,2013,2015,0.713,1,True,reversion
oh_4138887_-8365591:c003,oh_4138887_-8365591,hybrid,tennis,2019,2021,0.714,1,True,reversion
oh_3978546_-8420199:c008,oh_3978546_-8420199,hybrid,tennis,2021,2023,0.716,1,True,reversion
oh_4104627_-8362463:c002,oh_4104627_-8362463,hybrid,tennis,2021,2023,0.716,1,True,reversion
oh_3957488_-8422330:c001,oh_3957488_-8422330,hybrid,tennis,2013,2015,0.718,1,True,reversion
oh_3984980_-8413037:c002,oh_3984980_-8413037,removed,pickleball,2013,2017,0.718,4,True,reversion
oh_3993804_-8381480:c005,oh_3993804_-8381480,hybrid,tennis,2013,2015,0.718,1,True,reversion
oh_3996699_-8294884:c005,oh_3996699_-8294884,removed,tennis,2015,2017,0.718,1,True,reversion
oh_4036916_-8239076:c012,oh_4036916_-8239076,hybrid,tennis,2013,2015,0.718,1,True,reversion
oh_3910229_-8414936:c001,oh_3910229_-8414936,removed,pickleball,2019,2021,0.719,1,True,reversion
oh_3933014_-8300224:c002,oh_3933014_-8300224,hybrid,tennis,2017,2019,0.719,1,True,reversion
oh_3962514_-8412076:c003,oh_3962514_-8412076,hybrid,tennis,2013,2015,0.72,1,True,reversion
oh_3987424_-8309625:c001,oh_3987424_-8309625,removed,pickleball,2015,2021,0.72,1,True,reversion
oh_3918634_-8433139:c001,oh_3918634_-8433139,removed,tennis,2011,2013,0.721,1,True,reversion
oh_4036916_-8239076:c008,oh_4036916_-8239076,hybrid,tennis,2017,2019,0.721,1,True,reversion
oh_3921126_-8450752:c001,oh_3921126_-8450752,removed,tennis,2017,2019,0.722,1,True,reversion
oh_3927366_-8444324:c009,oh_3927366_-8444324,hybrid,tennis,2013,2017,0.722,1,True,reversion
oh_3961626_-8438098:c004,oh_3961626_-8438098,hybrid,tennis,2013,2015,0.722,1,True,reversion
oh_4044875_-8436326:c001,oh_4044875_-8436326,removed,tennis,2013,2015,0.722,1,True,reversion
oh_3946497_-8417872:c001,oh_3946497_-8417872,removed,tennis,2015,2017,0.723,1,True,reversion
oh_4130271_-8184685:c003,oh_4130271_-8184685,hybrid,tennis,2021,2023,0.723,1,True,reversion
oh_4145883_-8457109:c001,oh_4145883_-8457109,removed,tennis,2017,2019,0.723,1,True,reversion
oh_3912916_-8445396:c004,oh_3912916_-8445396,hybrid,tennis,2013,2015,0.724,1,True,reversion
oh_3906997_-8425113:c003,oh_3906997_-8425113,removed,tennis,2017,2019,0.725,1,True,reversion
